SMILES,BBB
Cn1cc2c(-c3cc(F)c(Cn4cnc5ccccc5c4=O)c(F)c3)cccc2n1,1
Cn1cc2c(-c3cc(F)c(Cn4cnc5cnccc5c4=O)c(F)c3)cccc2n1,1
Cn1cc2c(-c3cc(F)c(CN4CCc5ncccc5C4=O)c(F)c3)cccc2n1,1
Cn1cc2cc(-c3cc(F)c(Cn4c(=O)cnc5ncccc54)c(F)c3)ccc2n1,1
Cn1cc2cc(-c3cc(F)c(CN4CCn5nccc5C4=O)c(F)c3)ccc2n1,1
CN1CCC(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)CC1,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,1
CN1CCN(CCCN2c3ccccc3Sc3cccc(C(F)(F)F)c32)CC1,1
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2c(Cl)cccc2Cl)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2cc(Cl)cc(Cl)c2)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccc(Cl)c(Cl)c2)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccc(Cl)cc2)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccc(Cl)cc2Cl)c2ccccn2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccc(Cl)cc2Cl)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2cccc(C(F)(F)F)c2)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccccc2C(F)(F)F)c2ccccn2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccccc2C(F)(F)F)CC2CC2)c1,1
Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccccc2Cl)CC2CC2)c1,1
Cc1c(F)c(=O)n(-c2ccccc2)n1C,1
Cn1ncc2cc(CN3CCOC(COc4ccccc4)C3)ccc21,1
Cc1n[nH]c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1
CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NCC1CO,1
CC1=CCC2C3Cc4ccc(O)c5c4C2(CN3C)C1O5,1
CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CCC3C1C5,1
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1
CNC(=O)OC1OC(=O)C2C3C=CC(C3)C12,1
CNC(C[N+](=O)[O-])=NCCSc1ccc(CN(C)C)o1,0
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,0
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1
CNCCSC1=Cc2ccccc2Oc2ccc(F)cc21,1
CO,1
COC(=O)C1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)CC1C,1
COC(=O)C1C(=O)C=C(Nc2ccc(Cl)cc2)CC1C,1
COC(=O)C1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)CC1C,1
COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,0
COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc2[nH]1,0
COC(C)=O,1
COCC(NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,1
COc1ccc(C(C)(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,1
COc1ccc(C(C)(C)O)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,1
COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,1
COc1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,1
COc1ccc(-n2nc(C)cc2C)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(C(C)(C)C)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(C(C)C)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,1
COc1ccccc1CNC1CCCNC1c1ccccc1,1
COc1cccc(CC2CCN(C3CCC(OC)(c4ccc5c(c4)OCO5)CC3)CC2)c1,1
COc1ccc(S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(-c2nccs2)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1
COc1ccc2c(c1)C(CC(=O)O)C(C)N2C(=O)c1ccc(Cl)cc1,0
COc1cc2c(cc1CNC1C3CCN(C3)C1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,1
COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,1
COc1cc2oc(C)nc2cc1CNC1CCCNC1c1ccccc1,1
COc1cc2sc(C)nc2cc1CNC1CCCNC1c1ccccc1,1
COc1cc2sc(C(C)(C)C)nc2cc1CNC1CCCNC1c1ccccc1,1
COc1cc2sc(-c3ccccc3)nc2cc1CNC1CCCNC1c1ccccc1,1
COc1cc2sc(C3CC3)nc2cc1CNC1CCCNC1c1ccccc1,1
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0
COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,0
COc1ccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)C(C)C2)cc1,1
COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)C(=O)C(C)(C)O4)CC2)cc1,1
COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,1
COc1ccc(C23c4ccccc4C(=O)N2CCN3C(=O)c2cc(F)c(F)c(F)c2)cc1C,1
COc1ccc(C(=O)NCc2cc(C(C)C)no2)cc1OC1CCN(C)CC1,1
COc1ccc(CN2CCOC(COc3ccccc3)C2)cc1F,1
COc1ccc(CNC(=O)C2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cc1F,1
COc1ccc2c(CN3CCC(F)(F)C(CCc4ccc(F)cc4)C3)c[nH]c2c1,1
COc1ccc2c(CN3CCC(F)(F)C(CCc4cccc(F)c4)C3)c[nH]c2c1,1
COc1ccc2c(c1)CCN(C(=O)C1CCN(c3c(C#N)cnc4ccc(F)cc34)CC1)C2,1
COc1cccc(C2=NC(C(F)(F)F)(C(F)(F)F)c3c(n(-c4ccc(Cl)cc4)c(=O)[nH]c3=O)N2)c1,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3O,0
COc1ccccc1N1CCN(CCCCN2C(=O)C3C(=O)N(C(C)(C)C)C(=O)C(C2=O)C3(C)C)CC1,1
COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(O)n1,0
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)COC3F)c2)cn1,1
COc1cncc(N2CC(NC(=O)c3sc4nnc(C)c(C)c4c3N)C2)c1,0
COc1nn(-c2ccc(C)cc2)c2cc(-c3ccc(C4CC4C(=O)O)cc3)cc(F)c12,1
COc1nn(-c2ccccn2)c2cc(-c3ccc(C4CC4C(=O)O)cc3)cc(F)c12,1
COc1nn(-c2ccccn2)c2cc(-c3ccc(C4CC4C(=O)O)cc3)ccc12,1
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,0
COC1CCCC2C1=C(C=O)N1C(=O)C(C(C)O)C21,0
COC1(NC(=O)C2SC(=C(C#N)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0
COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,1
COc1cccc2c1CC(CCCNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,1
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0
COc1ccc2c3c([nH]c2c1)C1CC2C(CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C2OC(C)=O)CN1CC3,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CSC12)c1ccco1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCSC12)c1csc(NC(=O)C(C)N)n1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1,0
CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1
CSc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cc1,1
FC=COC=CF,1
O=C(Cc1cccc(Oc2ccccc2)c1)N1CCNc2nc(C(F)(F)F)ccc2C1,1
O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2ccccc21,1
FC(F)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1
Fc1cccc(F)c1N=C1NCCN1,1
O=c1c2ccncc2ncn1Cc1c(F)cc(-c2ccc3cnccc3c2)cc1F,1
CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,1
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,1
Fc1ccc(CCC2CN(Cc3c[nH]c4cc(Cl)ccc34)CCC2(F)F)cc1,1
Fc1ccc(CCC2CN(Cc3c[nH]c4cc(F)ccc34)CCC2(F)F)cc1,1
O=C(c1ccc(F)cc1)N1CCc2nc(COc3cccc(F)c3)oc2C1,1
O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,1
Cc1cc(=O)n(-c2ccc(F)cc2)n1C,1
O=C(Nc1ccc(F)cn1)c1cc(Oc2cncc(F)c2)cn2cnnc12,1
O=C(Nc1ccc(F)cn1)c1cc(Oc2cncc(F)c2)cn2ncnc12,1
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,1
O=C(C1CCN(c2cc(Oc3ccc(F)cc3F)ncn2)CC1)N1Cc2ccccc2C1,1
O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,1
Fc1ccc2c(CN3CCC(F)(F)C(CCc4ccccc4)C3)c[nH]c2c1,1
Fc1ccc2c(CN3CCC(F)(F)C(CCc4ccccc4F)C3)c[nH]c2c1,1
Fc1ccccc1CCC1CN(Cc2c[nH]c3cc(Cl)ccc23)CCC1(F)F,1
O=C(C1CCN(c2cc(Oc3ccccc3F)ncn2)CC1)N1CCc2ccccc2C1,1
O=[N+]([O-])c1nccn1CC(O)CF,1
O=[N+]([O-])c1nccn1CCCCCCCCF,1
FS(F)(F)(F)(F)F,1
N#Cc1ccc(OCC2CCN(CC=CI)CC2)cc1,1
Ic1ccc(CN2CCCCC2)cc1CN1CCCCC1,1
N#CCNC1CCc2ccccc21,1
CNC(C)CC1CCCCC1,1
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1
NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,1
OCC1OC(n2cnc3c2N=CNCC3O)CC1O,1
OCC1CCC(n2cnc3c(O)ncnc32)O1,0
CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,0
c1cncc(C2CCCN2)c1,1
c1ccc2c(c1)CCCN2,1
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0
N=C(N)Nc1nc(-c2cccc(N)c2)cs1,0
N=C(N)Nc1nc(-c2ccccc2)cs1,1
CSC(=N)N,1
N=C(N)SCCF,1
NC(=NO)C1=NNc2ccccc2N(Cc2ccccc2)C1=O,1
NC(=O)C1c2ccccc2C2OC2c2ccccc21,1
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,1
NC(=O)N1c2ccccc2C2CC2c2ccccc21,1
Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)n1,1
Nc1ccn(C2CC(CO)C(CO)O2)c(=O)n1,1
Nc1nc(O)ncc1F,1
Nc1cccnc1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,1
NCc1ccccc1Sc1ccccc1CO,1
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0
NCc1c[n+]2ccccc2[nH]1,0
N#Cc1cnc2ccc(F)cc2c1N1CCC(C(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,1
O,1
CCCOC(=O)c1ccc(N)cc1,1
CCCCOC(=O)c1ccc(N)cc1,1
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
CCCCN1CC2Cc3cc(OC)c(OC)cc3C2C1,1
CC(C)(C)NCC(O)COc1ccccc1C#N,1
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1
CCOc1ccccc1C(N)=O,1
C=COCCCCOC=C,1
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1
O=C(c1n[nH]c2ncccc12)N1CCc2nc(COc3ccccc3)oc2C1,1
N#Cc1csc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,1
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,1
O=c1ccc(-c2c(-c3ccccc3)nn3ccccc23)nn1CCN1CCCCC1,1
CCCn1c(=O)c2nc(C3CCC(=O)C3)[nH]c2n(CCC)c1=O,0
O=c1cccc2n1CC1CNCC2C1,0
CCC1(C)C(=O)NC(=O)NC1=O,1
CCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CC1NC(=O)C2(CCCC2)NC1=O,1
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,1
O=[N+]([O-])C1C(NCCSCc2ccccn2)=NCC1Cc1ccccc1,1
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,0
Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,1
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1
COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0
NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,1
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,1
O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,1
O=C(O)c1ccc(-c2ccccc2)cc1,0
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CSC12,0
O=C(O)COc1ccc(Cl)cc1Cl,1
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,1
CNCCCN1c2ccccc2CCc2cc(O)ccc21,1
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1
Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1
O=C(O)c1cc(O)ccc1O,1
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)c(F)c3)ccc2c1,1
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)ccc2c1,1
N#Cc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,1
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3cccc(F)c3)ccc2c1,1
Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,1
O=C(Oc1ccccc1)c1ccccc1O,1
Oc1ccccc1-c1nnco1,1
OC1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,1
N#CC(=Cc1ccc(O)cc1)C(C#N)=Cc1ccc(O)cc1,0
C#CCO,1
OCC(Br)(Br)Br,1
O=C1OC(C(O)CO)C(O)=C1O,1
OCCN1CCCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CP(=O)(O)O,1
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1
CNC(=NC#N)NCCSCc1[nH]cnc1C,0
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0
S=C=S,1
CN(C)CCCN1c2ccccc2S(=O)c2ccccc21,1
Cc1csc(NC(=N)N)n1,1
